,,2
STAFF,6,0
,,2
PSEUD,7,0
,,2
CARER,1,0
,,2
MINIBUS,6,0
,,2
CLASS VISITS,11,0
,,2
BOOKSTART,446,0
,,2
LIBRARY MAINTENANCE,2,0
,,2
PLAYGROUPS,2,0
,,2
RESERVATIONS,1,0
,,2
LIFELONG LEARNING,1,0
,,2
18+,1054,0
,,2
UNUSED 0-5,1,0
,,2
6 to 13,390,0
,,2
14-15,32,0
,,2
16-17,45,0
,,2
LEISUREPLUS CARD ADULT,1,0
,,2
VISUALLY IMPAIRED,17,0
,,2
NON AUDIO ADULT,91,0
,,2
NON AUDIO JUNIOR,18,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           2157,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
- 10 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:    9  WEST END,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
EXPIRED BORROWERS,53,0
,,2
STAFF,14,0
,,2
PSEUD,4,0
,,2
CARER,3,0
,,2
MINIBUS,3,0
,,2
CLASS VISITS,52,0
,,2
BOOKSTART,418,0
,,2
UNUSED SURE START RIVERSIDE,4,0
,,2
LIFELONG LEARNING,1,0
,,2
18+,1473,0
,,2
6 to 13,625,0
,,2
14-15,71,0
,,2
16-17,62,0
,,2
LEISUREPLUS CARD ADULT,2,0
,,2
VISUALLY IMPAIRED,16,0
,,2
NON AUDIO ADULT,927,0
,,2
NON AUDIO JUNIOR,576,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           4304,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 11 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   10  ZBYKER,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
6 to 13,2,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 12 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   11  NEWBIGGIN HALL,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED JUNIOR,1,0
,,2
EXPIRED BORROWERS,27,0
,,2
STAFF,2,0
,,2
PSEUD,10,0
,,2
CARER,1,0
,,2
CLASS VISITS,6,0
,,2
BOOKSTART,122,0
,,2
LIBRARY MAINTENANCE,2,0
,,2
PLAYGROUPS,1,0
,,2
HOUSEBOUND READER,1,0
,,2
UNUSED SURE START NEWBIGGIN,3,0
,,2
18+,554,0
,,2
6 to 13,197,0
,,2
14-15,34,0
,,2
16-17,28,0
,,2
LEISUREPLUS CARD ADULT,1,0
,,2
VISUALLY IMPAIRED,6,0
,,2
NON AUDIO ADULT,117,0
,,2
NON AUDIO JUNIOR,35,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           1148,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 13 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   12  NEWBURN,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,3,0
,,2
EXPIRED BORROWERS,10,0
,,2
STAFF,6,0
,,2
PSEUD,73,0
,,2
HOMES,10,0
,,2
CLASS VISITS,1,0
,,2
BOOKSTART,192,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
18+,555,0
,,2
6 to 13,153,0
,,2
14-15,15,0
,,2
16-17,21,0
,,2
LEISUREPLUS CARD ADULT,1,0
,,2
VISUALLY IMPAIRED,4,0
,,2
NON AUDIO ADULT,91,0
,,2
NON AUDIO JUNIOR,18,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           1154,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 14 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   13  BLAKELAW,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,2,0
,,2
EXPIRED BORROWERS,27,0
,,2
STAFF,1,0
,,2
PSEUD,1,0
,,2
CLASS VISITS,14,0
,,2
BOOKSTART,115,0
,,2
LIBRARY MAINTENANCE,5,0
,,2
UNUSED SURES COWGATE BLAKELAW,4,0
,,2
18+,201,0
,,2
6 to 13,173,0
,,2
14-15,14,0
,,2
16-17,9,0
,,2
LEISUREPLUS CARD ADULT,1,0
,,2
VISUALLY IMPAIRED,5,0
,,2
NON AUDIO ADULT,72,0
,,2
NON AUDIO JUNIOR,54,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            698,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 15 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   14  CRUDDAS PARK,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,5,0
,,2
EXPIRED BORROWERS,16,0
,,2
STAFF,1,0
,,2
PSEUD,5,0
,,2
CLASS VISITS,17,0
,,2
BOOKSTART,61,0
,,2
LIBRARY MAINTENANCE,2,0
,,2
18+,395,0
,,2
6 to 13,150,0
,,2
14-15,15,0
,,2
16-17,6,0
,,2
LEISUREPLUS CARD ADULT,3,0
,,2
VISUALLY IMPAIRED,8,0
,,2
LEISUREPLUS JUNIOR 6 to 15,1,0
,,2
NON AUDIO ADULT,134,0
,,2
NON AUDIO JUNIOR,41,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            860,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 16 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   15  FAWDON,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
,,2
EXPIRED BORROWERS,2,0
,,2
PSEUD,5,0
,,2
CLASS VISITS,2,0
,,2
BOOKSTART,78,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
UNUSED SURE START NORTH MOOR,1,0
,,2
18+,168,0
,,2
UNUSED 0-5,1,0
,,2
6 to 13,63,0
,,2
14-15,8,0
,,2
16-17,9,0
,,2
LEISUREPLUS CARD ADULT,2,0
,,2
VISUALLY IMPAIRED,1,0
,,2
NON AUDIO ADULT,34,0
,,2
NON AUDIO JUNIOR,16,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            392,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 17 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   16  ZWALKERVILLE,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,21,0
,,2
LEISUREPLUS CARD ADULT,1,0
,,2
NON AUDIO ADULT,3,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:             25,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 18 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   17  ZSCOTSWOOD,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,5,0
,,2
16-17,1,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:              6,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 19 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   18  ZMONTAGU,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
,,2
MINIBUS,1,0
,,2
18+,8,0
,,2
6 to 13,1,0
,,2
NON AUDIO ADULT,2,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:             13,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 20 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   19  DINNINGTON,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
EXPIRED BORROWERS,3,0
,,2
STAFF,1,0
,,2
PSEUD,2,0
,,2
CLASS VISITS,10,0
,,2
BOOKSTART,55,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
18+,163,0
,,2
6 to 13,68,0
,,2
14-15,8,0
,,2
16-17,2,0
,,2
VISUALLY IMPAIRED,4,0
,,2
NON AUDIO ADULT,4,0
,,2
NON AUDIO JUNIOR,2,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            323,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 21 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   20  DENTON BURN,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,2,0
,,2
EXPIRED BORROWERS,17,0
,,2
STAFF,8,0
,,2
PSEUD,5,0
,,2
CLASS VISITS,6,0
,,2
BOOKSTART,212,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
PLAYGROUPS,1,0
,,2
HOUSEBOUND READER,4,0
,,2
UNUSED SURE START RIVERSIDE,3,0
,,2
18+,1085,0
,,2
UNUSED 0-5,1,0
,,2
6 to 13,348,0
,,2
14-15,23,0
,,2
16-17,31,0
,,2
LEISUREPLUS CARD ADULT,5,0
,,2
VISUALLY IMPAIRED,7,0
,,2
NON AUDIO ADULT,199,0
,,2
NON AUDIO JUNIOR,32,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           1990,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 22 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   21  ZMOBILE,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,2,0
,,2
EXPIRED BORROWERS,2,0
,,2
PSEUD,1,0
,,2
MINIBUS,1,0
,,2
BOOKSTART,6,0
,,2
18+,192,0
,,2
6 to 13,41,0
,,2
14-15,3,0
,,2
16-17,1,0
,,2
VISUALLY IMPAIRED,6,0
,,2
NON AUDIO ADULT,6,0
,,2
NON AUDIO JUNIOR,3,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            264,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 23 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   23  MOORSIDE,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED JUNIOR,1,0
,,2
EXPIRED BORROWERS,8,0
,,2
STAFF,1,0
,,2
PSEUD,2,0
,,2
CLASS VISITS,27,0
,,2
BOOKSTART,87,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
RESERVATIONS,1,0
,,2
UNUSED SURE START RIVERSIDE,1,0
,,2
18+,194,0
,,2
6 to 13,260,0
,,2
14-15,28,0
,,2
16-17,12,0
,,2
VISUALLY IMPAIRED,2,0
,,2
NON AUDIO ADULT,44,0
,,2
NON AUDIO JUNIOR,54,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            723,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 24 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   24  PRIORITY SERVICES,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
,,2
EXPIRED BORROWERS,6,0
,,2
STAFF,1,0
,,2
PSEUD,2,0
,,2
HOMES,5,0
,,2
CLASS VISITS,2,0
,,2
BOOKSTART,2,0
,,2
UNUSED EAZ BORN TO READ,1,0
,,2
LIBRARY MAINTENANCE,1,0
,,2
PLAYGROUPS,30,0
,,2
HOUSEBOUND READER,376,0
,,2
18+,6,0
,,2
6 to 13,32,0
,,2
NON AUDIO ADULT,1,0
,,2
NON AUDIO JUNIOR,5,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            471,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 25 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   27  PLAYGROUP,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
PSEUD,1,0
,,2
CLASS VISITS,1,0
,,2
PLAYGROUPS,3,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:              5,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 26 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   28  LOCAL STUDIES,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
EXPIRED BORROWERS,8,0
,,2
STAFF,1,0
,,2
BOOKSTART,8,0
,,2
18+,81,0
,,2
6 to 13,3,0
,,2
14-15,2,0
,,2
16-17,1,0
,,2
NON AUDIO ADULT,7,0
,,2
NON AUDIO JUNIOR,1,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:            112,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 27 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   30  ZBUSINESS & SCIENCE,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,1,0
,,2
NON AUDIO ADULT,1,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 28 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   31  ZCITY INFORMATION SERVICE,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,2,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 29 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   33  SUPPORT SERVICES,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
EXPIRED BORROWERS,7,0
,,2
STAFF,2,0
,,2
PSEUD,5,0
,,2
CLASS VISITS,2,0
,,2
BOOKSTART,1,0
,,2
LIBRARY MAINTENANCE,8,0
,,2
18+,48,0
,,2
NON AUDIO ADULT,7,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:             80,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
,,2
- 30 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   35  EAST END,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,7,0
,,2
EXPIRED BORROWERS,116,0
,,2
STAFF,12,0
,,2
PSEUD,9,0
,,2
CLASS VISITS,34,0
,,2
INTERNET USER,1,0
,,2
BOOKSTART,445,0
,,2
LIBRARY MAINTENANCE,4,0
,,2
RESERVATIONS,1,0
,,2
UNUSED SURE START EAST,1,0
,,2
UNUSED SURE START FOSSWAY,1,0
,,2
HOUSEBOUND READER,1,0
,,2
UNUSED SURE START RIVERSIDE,2,0
,,2
18+,3330,0
,,2
UNUSED 0-5,3,0
,,2
6 to 13,844,0
,,2
14-15,101,0
,,2
16-17,92,0
,,2
LEISUREPLUS CARD ADULT,17,0
,,2
VISUALLY IMPAIRED,25,0
,,2
NON AUDIO ADULT,958,0
,,2
NON AUDIO JUNIOR,183,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:           6187,,1
----------,,1
,,2
,,2
,,2
,,2
,,2
- 31 -,,1
30/10/12                     Report: reg_active_borrow,ers2,0
,,2
Registration Branch:   36  CITY,,1
,,2
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,33,0
,,2
EXPIRED BORROWERS,599,0
,,2
STAFF,154,0
,,2
PSEUD,49,0
,,2
CARER,1,0
,,2
MINIBUS,2,0
,,2
UNUSED WORKER,1,0
,,2
CLASS VISITS,30,0
,,2
BOOKSTART,1205,0
,,2
LIBRARY MAINTENANCE,29,0
,,2
PLAYGROUPS,3,0
,,2
HOUSEBOUND READER,2,0
,,2
18+,21743,0
,,2
UNUSED 0-5,4,0
,,2
6 to 13,1483,0
,,2
14-15,283,0
,,2
16-17,648,0
,,2
XCHANGE PSEUDO,1,0
,,2
LEISUREPLUS CARD ADULT,76,0
,,2
VISUALLY IMPAIRED,99,0
,,2
LEISUREPLUS JUNIOR 6 to 15,2,0
,,2
NON AUDIO ADULT,9507,0
,,2
NON AUDIO JUNIOR,342,0
,,2
,,2
Number of Borrowers        __________,,1
Active at this Branch:          36296,,1
----------,,1
,,2
,,2
,,2
- 32 -,,1
