LEISUREPLUS JUNIOR 6 to 15,1,0
NON AUDIO ADULT,37,0
NON AUDIO JUNIOR,5,0
Number of Borrowers        __________,,1
Active at this Branch:           2553,,1
----------,,1
- 10 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:    7  HIGH HEATON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,79,0
JUNIOR,6,0
STAFF,3,0
PSEUD,8,0
CARER,2,0
MINIBUS,9,0
CLASS VISITS,10,0
BOOKSTART,278,0
LIBRARY MAINTENANCE,2,0
READING SCHEME,1,0
18+,1366,0
0-5,22,0
6-13,414,0
14-15,63,0
16-17,74,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,12,0
NON AUDIO JUNIOR,1,0
Number of Borrowers        __________,,1
Active at this Branch:           2352,,1
----------,,1
- 11 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:    9  BENWELL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,37,0
JUNIOR,9,0
STAFF,7,0
PSEUD,1,0
CARER,2,0
BOOKFRIEND,8,0
MINIBUS,10,0
CLASS VISITS,50,0
INTERNET USER,6,0
BOOKSTART,517,0
EAZ BORN TO READ,1,0
PLAYGROUPS,1,0
SURE START WESTGATE,9,0
SURE START EAST,1,0
SURE START RIVERSIDE,231,0
SURE START COWGATE AND BLAKELAW,3,0
SURE START NEWBIGGIN HALL,1,0
18+,2593,0
0-5,22,0
6-13,1369,0
14-15,145,0
16-17,175,0
NON AUDIO ADULT,292,0
NON AUDIO JUNIOR,23,0
- 12 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Number of Borrowers        __________,,1
Active at this Branch:           5513,,1
----------,,1
- 13 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   10  ZBYKER,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
HOUSEBOUND READER,1,0
6-13,4,0
Number of Borrowers        __________,,1
Active at this Branch:              5,,1
----------,,1
- 14 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   11  NEWBIGGIN HALL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,22,0
JUNIOR,7,0
STAFF,2,0
PSEUD,2,0
BOOKFRIEND,2,0
HOMES,1,0
CLASS VISITS,9,0
BOOKSTART,125,0
LIBRARY MAINTENANCE,3,0
NEWBIGGIN HALL EAZ,1,0
SURE START NEWBIGGIN HALL,71,0
SURE START NORTH MOOR,2,0
18+,719,0
0-5,15,0
6-13,412,0
14-15,52,0
16-17,51,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,26,0
NON AUDIO JUNIOR,5,0
Number of Borrowers        __________,,1
Active at this Branch:           1528,,1
----------,,1
- 15 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   12  NEWBURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,48,0
JUNIOR,8,0
STAFF,5,0
PSEUD,40,0
CLASS VISITS,1,0
INTERNET USER,1,0
BOOKSTART,146,0
LIBRARY MAINTENANCE,3,0
SURE START WESTGATE,1,0
18+,843,0
0-5,3,0
6-13,232,0
14-15,41,0
16-17,48,0
LEISUREPLUS CARD ADULT,2,0
NON AUDIO ADULT,29,0
NON AUDIO JUNIOR,2,0
Number of Borrowers        __________,,1
Active at this Branch:           1453,,1
----------,,1
- 16 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   13  BLAKELAW,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,12,0
JUNIOR,4,0
PSEUD,1,0
CLASS VISITS,18,0
BOOKSTART,107,0
BLAKELAW EAZ,2,0
LIBRARY MAINTENANCE,8,0
SURE START WESTGATE,1,0
SURE START COWGATE AND BLAKELAW,114,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,4,0
18+,320,0
0-5,5,0
6-13,269,0
14-15,34,0
16-17,33,0
LEISUREPLUS CARD ADULT,2,0
VISUALLY IMPAIRED,2,0
NON AUDIO ADULT,7,0
NON AUDIO JUNIOR,3,0
Number of Borrowers        __________,,1
Active at this Branch:            947,,1
----------,,1
- 17 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   14  CRUDDAS PARK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,10,0
JUNIOR,3,0
PSEUD,6,0
CLASS VISITS,19,0
BOOKSTART,78,0
LIBRARY MAINTENANCE,2,0
SURE START WESTGATE,35,0
SURE START RIVERSIDE,12,0
SURE START NORTH MOOR,1,0
18+,654,0
0-5,1,0
6-13,180,0
14-15,19,0
16-17,27,0
LEISUREPLUS CARD ADULT,3,0
NON AUDIO ADULT,29,0
NON AUDIO JUNIOR,3,0
Number of Borrowers        __________,,1
Active at this Branch:           1082,,1
----------,,1
- 18 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   15  FAWDON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,7,0
JUNIOR,1,0
PSEUD,3,0
CLASS VISITS,7,0
BOOKSTART,61,0
LIBRARY MAINTENANCE,1,0
SURE START COWGATE AND BLAKELAW,1,0
SURE START NORTH MOOR,36,0
18+,287,0
0-5,3,0
6-13,139,0
14-15,16,0
16-17,14,0
LEISUREPLUS CARD ADULT,3,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,4,0
NON AUDIO JUNIOR,2,0
Number of Borrowers        __________,,1
Active at this Branch:            586,,1
----------,,1
- 19 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   16  ZWALKERVILLE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
JUNIOR,2,0
18+,41,0
14-15,1,0
16-17,2,0
Number of Borrowers        __________,,1
Active at this Branch:             47,,1
----------,,1
- 20 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   17  ZSCOTSWOOD,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,15,0
6-13,2,0
14-15,1,0
16-17,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             20,,1
----------,,1
- 21 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   18  ZMONTAGU,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,3,0
JUNIOR,1,0
MINIBUS,1,0
18+,15,0
6-13,2,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             23,,1
----------,,1
- 22 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   19  DINNINGTON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,2,0
PSEUD,2,0
BOOKFRIEND,6,0
CLASS VISITS,10,0
BOOKSTART,34,0
LIBRARY MAINTENANCE,2,0
18+,219,0
0-5,3,0
6-13,66,0
14-15,8,0
16-17,10,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,2,0
NON AUDIO JUNIOR,1,0
Number of Borrowers        __________,,1
Active at this Branch:            366,,1
----------,,1
- 23 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   20  DENTON BURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,61,0
JUNIOR,8,0
STAFF,7,0
PSEUD,5,0
CARER,1,0
BOOKFRIEND,1,0
MINIBUS,3,0
HOMES,1,0
CLASS VISITS,3,0
BOOKSTART,283,0
SURE START WESTGATE,1,0
SURE START RIVERSIDE,32,0
SURE START COWGATE AND BLAKELAW,1,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,1,0
18+,1426,0
0-5,10,0
6-13,415,0
14-15,62,0
16-17,50,0
LEISUREPLUS CARD ADULT,6,0
NON AUDIO ADULT,83,0
NON AUDIO JUNIOR,5,0
Number of Borrowers        __________,,1
Active at this Branch:           2466,,1
----------,,1
- 24 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   21  MOBILE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,5,0
JUNIOR,1,0
PSEUD,3,0
CARER,1,0
BOOKSTART,13,0
BLAKELAW EAZ,2,0
18+,355,0
0-5,1,0
6-13,100,0
14-15,5,0
16-17,4,0
NON AUDIO ADULT,7,0
NON AUDIO JUNIOR,3,0
Number of Borrowers        __________,,1
Active at this Branch:            500,,1
----------,,1
- 25 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   23  MOORSIDE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,7,0
JUNIOR,3,0
STAFF,3,0
PSEUD,4,0
CLASS VISITS,24,0
BOOKSTART,126,0
SURE START WESTGATE,40,0
SURE START RIVERSIDE,24,0
SURE START NORTH MOOR,1,0
18+,296,0
0-5,4,0
6-13,300,0
14-15,30,0
16-17,24,0
NON AUDIO ADULT,16,0
NON AUDIO JUNIOR,9,0
Number of Borrowers        __________,,1
Active at this Branch:            911,,1
----------,,1
- 26 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   24  PRIORITY SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
JUNIOR,1,0
TEMPORARY TICKET,2,0
STAFF,1,0
PSEUD,9,0
HOMES,119,0
CLASS VISITS,1,0
BOOKSTART,32,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,78,0
SURE START WESTGATE,1,0
HOUSEBOUND READER,548,0
SURE START COWGATE AND BLAKELAW,1,0
18+,19,0
6-13,94,0
Number of Borrowers        __________,,1
Active at this Branch:            908,,1
----------,,1
- 27 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   27  ZPLAYGROUP (YOUTH SERVICES),,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
6-13,1,0
Number of Borrowers        __________,,1
Active at this Branch:              1,,1
----------,,1
- 28 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   28  LOCAL STUDIES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,15,0
JUNIOR,3,0
STUDENT,1,0
STAFF,2,0
PSEUD,1,0
BOOKSTART,79,0
SURE START EAST,2,0
SURE START RIVERSIDE,4,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,4,0
18+,312,0
6-13,10,0
14-15,3,0
16-17,1,0
NON AUDIO ADULT,2,0
Number of Borrowers        __________,,1
Active at this Branch:            440,,1
----------,,1
- 29 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   30  ZBUSINESS & SCIENCE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,2,0
LIBRARY MAINTENANCE,1,0
18+,1,0
Number of Borrowers        __________,,1
Active at this Branch:              4,,1
----------,,1
- 30 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   31  ZCITY INFORMATION SERVICE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,3,0
14-15,1,0
Number of Borrowers        __________,,1
Active at this Branch:              4,,1
----------,,1
- 31 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   33  SUPPORT SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,3,0
TEMPORARY TICKET,1,0
STAFF,1,0
PSEUD,10,0
CLASS VISITS,1,0
BOOKSTART,17,0
LIBRARY MAINTENANCE,42,0
HOUSEBOUND READER,1,0
18+,382,0
0-5,1,0
6-13,7,0
14-15,3,0
16-17,10,0
NON AUDIO ADULT,30,0
Number of Borrowers        __________,,1
Active at this Branch:            509,,1
----------,,1
- 32 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   35  EAST END,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,92,0
JUNIOR,22,0
TEMPORARY TICKET,4,0
STAFF,14,0
VIDEO,3,0
PSEUD,13,0
CARER,1,0
BOOKFRIEND,2,0
MINIBUS,1,0
CLASS VISITS,35,0
BOOKSTART,637,0
LIBRARY MAINTENANCE,4,0
SURE START WESTGATE,1,0
SURE START EAST,103,0
SURE START FOSSWAY,27,0
HOUSEBOUND READER,1,0
SURE START RIVERSIDE,5,0
SURE START NORTH MOOR,1,0
18+,5617,0
0-5,41,0
6-13,1534,0
14-15,180,0
16-17,215,0
LEISUREPLUS CARD ADULT,35,0
NON AUDIO ADULT,252,0
NON AUDIO JUNIOR,35,0
- 33 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Number of Borrowers        __________,,1
Active at this Branch:           8875,,1
----------,,1
- 34 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   36  CITY,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,452,0
JUNIOR,12,0
STUDENT,24,0
TEMPORARY TICKET,8,0
SUBSCRIPTION,5,0
STAFF,129,0
VIDEO,5,0
PSEUD,38,0
CARER,2,0
BOOKFRIEND,2,0
MINIBUS,4,0
HOMES,1,0
WORKER,17,0
CLASS VISITS,26,0
BOOKSTART,1789,0
LIBRARY MAINTENANCE,24,0
SURE START WESTGATE,6,0
HOUSEBOUND READER,1,0
SURE START RIVERSIDE,1,0
SURE START COWGATE AND BLAKELAW,2,0
SURE START NORTH MOOR,2,0
LIFELONG LEARNING,2,0
18+,34911,0
0-5,190,0
6-13,2746,0
14-15,721,0
- 35 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
16-17,1232,0
LEISUREPLUS CARD ADULT,85,0
VISUALLY IMPAIRED,18,0
LEISUREPLUS JUNIOR 6 to 15,2,0
NON AUDIO ADULT,2538,0
NON AUDIO JUNIOR,114,0
Number of Borrowers        __________,,1
Active at this Branch:          45109,,1
----------,,1
- 36 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   37  ZCITY MOBILE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,6,0
PSEUD,1,0
BOOKSTART,3,0
18+,82,0
6-13,3,0
16-17,2,0
LEISUREPLUS CARD ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             98,,1
----------,,1
- 37 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   38  TOURIST INFORMATION CENTRE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,27,0
STUDENT,1,0
PSEUD,1,0
BOOKSTART,7,0
18+,636,0
6-13,7,0
14-15,1,0
16-17,10,0
LEISUREPLUS CARD ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:            691,,1
----------,,1
- 38 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   40  ZICT,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
NON AUDIO ADULT,1,0
NON AUDIO JUNIOR,1,0
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
- 39 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   41  NEW CITY LIBRARY,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,7,0
PSEUD,1,0
BOOKSTART,7,0
LIBRARY MAINTENANCE,1,0
18+,214,0
0-5,8,0
6-13,22,0
14-15,5,0
16-17,3,0
LEISUREPLUS CARD ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:            269,,1
----------,,1
- 40 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   44  ZNEW BENWELL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
BOOKSTART,6,0
SURE START RIVERSIDE,1,0
18+,2,0
Number of Borrowers        __________,,1
Active at this Branch:              9,,1
----------,,1
- 41 -,,1
01/02/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   99  OLD CITY STOCK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,48,0
JUNIOR,1,0
STUDENT,2,0
STAFF,46,0
VIDEO,1,0
PSEUD,21,0
WORKER,11,0
LIBRARY MAINTENANCE,2,0
18+,317,0
6-13,4,0
16-17,1,0
NON AUDIO ADULT,3,0
Number of Borrowers        __________,,1
Active at this Branch:            457,,1
----------,,1
