NON AUDIO JUNIOR,12,0
Number of Borrowers        __________,,1
Active at this Branch:           3622,,1
----------,,1
- 8 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:    5  KENTON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,18,0
UNUSED JUNIOR,3,0
STAFF,11,0
PSEUD,2,0
CARER,8,0
MINIBUS,5,0
CLASS VISITS,2,0
BOOKSTART,299,0
LIBRARY MAINTENANCE,15,0
PLAYGROUPS,1,0
UNUSED SURES COWGATE BLAKELAW,2,0
UNUSED SURE START NORTH MOOR,93,0
18+,1277,0
UNUSED 0-5,1,0
6-13,516,0
14-15,50,0
16-17,59,0
LEISUREPLUS CARD ADULT,4,0
VISUALLY IMPAIRED,45,0
LEISUREPLUS JUNIOR 16-17,1,0
LEISUREPLUS JUNIOR 6 to 15,2,0
NON AUDIO ADULT,265,0
NON AUDIO JUNIOR,59,0
Number of Borrowers        __________,,1
Active at this Branch:           2738,,1
----------,,1
- 9 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:    6  WALKER,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,16,0
UNUSED JUNIOR,1,0
STAFF,4,0
PSEUD,3,0
CLASS VISITS,30,0
BOOKSTART,407,0
LIBRARY MAINTENANCE,6,0
PLAYGROUPS,4,0
UNUSED SURE START EAST,41,0
UNUSED SURE START FOSSWAY,8,0
LIFELONG LEARNING,1,0
18+,1101,0
UNUSED 0-5,1,0
6-13,419,0
14-15,41,0
16-17,45,0
LEISUREPLUS CARD ADULT,2,0
VISUALLY IMPAIRED,37,0
NON AUDIO ADULT,144,0
NON AUDIO JUNIOR,60,0
Number of Borrowers        __________,,1
Active at this Branch:           2371,,1
----------,,1
- 10 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:    7  HIGH HEATON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,24,0
UNUSED JUNIOR,3,0
STAFF,5,0
PSEUD,4,0
CARER,1,0
MINIBUS,8,0
CLASS VISITS,15,0
BOOKSTART,373,0
LIBRARY MAINTENANCE,3,0
PLAYGROUPS,1,0
18+,1134,0
UNUSED 0-5,5,0
6-13,324,0
14-15,43,0
16-17,43,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,17,0
LEISUREPLUS JUNIOR 16-17,1,0
NON AUDIO ADULT,76,0
NON AUDIO JUNIOR,12,0
Number of Borrowers        __________,,1
Active at this Branch:           2093,,1
----------,,1
- 11 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:    9  WEST END,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,23,0
UNUSED JUNIOR,3,0
STAFF,10,0
PSEUD,1,0
CARER,1,0
MINIBUS,8,0
CLASS VISITS,41,0
BOOKSTART,723,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,1,0
UNUSED SURE START WESTGATE,4,0
HOUSEBOUND READER,1,0
UNUSED SURE START RIVERSIDE,94,0
UNUSED SURES COWGATE BLAKELAW,1,0
18+,1743,0
UNUSED 0-5,4,0
6-13,928,0
14-15,113,0
16-17,108,0
LEISUREPLUS CARD ADULT,3,0
VISUALLY IMPAIRED,41,0
NON AUDIO ADULT,913,0
NON AUDIO JUNIOR,246,0
Number of Borrowers        __________,,1
Active at this Branch:           5011,,1
----------,,1
- 12 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   10  ZBYKER,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
HOUSEBOUND READER,1,0
6-13,6,0
Number of Borrowers        __________,,1
Active at this Branch:              7,,1
----------,,1
- 13 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   11  NEWBIGGIN HALL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,15,0
UNUSED JUNIOR,2,0
STAFF,2,0
PSEUD,18,0
CARER,1,0
CLASS VISITS,10,0
BOOKSTART,172,0
LIBRARY MAINTENANCE,5,0
PLAYGROUPS,1,0
UNUSED NEWBIGGIN HALL EAZ,1,0
UNUSED SURE START NEWBIGGIN,29,0
UNUSED SURE START NORTH MOOR,1,0
18+,596,0
UNUSED 0-5,4,0
6-13,366,0
14-15,37,0
16-17,42,0
VISUALLY IMPAIRED,10,0
NON AUDIO ADULT,84,0
NON AUDIO JUNIOR,18,0
Number of Borrowers        __________,,1
Active at this Branch:           1414,,1
----------,,1
- 14 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   12  NEWBURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,21,0
UNUSED JUNIOR,1,0
STAFF,7,0
PSEUD,58,0
HOMES,10,0
CLASS VISITS,1,0
BOOKSTART,272,0
LIBRARY MAINTENANCE,2,0
UNUSED NEWBIGGIN HALL EAZ,1,0
UNUSED SURE START WESTGATE,1,0
18+,646,0
UNUSED 0-5,1,0
6-13,181,0
14-15,26,0
16-17,30,0
LEISUREPLUS CARD ADULT,3,0
VISUALLY IMPAIRED,11,0
NON AUDIO ADULT,74,0
NON AUDIO JUNIOR,17,0
Number of Borrowers        __________,,1
Active at this Branch:           1363,,1
----------,,1
- 15 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   13  BLAKELAW,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,11,0
PSEUD,1,0
CLASS VISITS,11,0
BOOKSTART,150,0
UNUSED BLAKELAW EAZ,1,0
LIBRARY MAINTENANCE,3,0
UNUSED SURES COWGATE BLAKELAW,41,0
UNUSED SURE START NORTH MOOR,1,0
18+,243,0
UNUSED 0-5,2,0
6-13,249,0
14-15,20,0
16-17,27,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,6,0
NON AUDIO ADULT,55,0
NON AUDIO JUNIOR,14,0
Number of Borrowers        __________,,1
Active at this Branch:            836,,1
----------,,1
- 16 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   14  CRUDDAS PARK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,11,0
STAFF,1,0
PSEUD,9,0
CLASS VISITS,19,0
BOOKSTART,88,0
LIBRARY MAINTENANCE,2,0
UNUSED SURE START WESTGATE,10,0
UNUSED SURE START RIVERSIDE,5,0
18+,433,0
6-13,134,0
14-15,21,0
16-17,11,0
LEISUREPLUS CARD ADULT,5,0
VISUALLY IMPAIRED,17,0
LEISUREPLUS JUNIOR 6 to 15,1,0
NON AUDIO ADULT,114,0
NON AUDIO JUNIOR,29,0
Number of Borrowers        __________,,1
Active at this Branch:            910,,1
----------,,1
- 17 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   15  FAWDON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,2,0
PSEUD,5,0
CARER,1,0
CLASS VISITS,7,0
BOOKSTART,78,0
LIBRARY MAINTENANCE,1,0
UNUSED SURE START NORTH MOOR,14,0
18+,232,0
UNUSED 0-5,1,0
6-13,108,0
14-15,12,0
16-17,19,0
LEISUREPLUS CARD ADULT,2,0
VISUALLY IMPAIRED,3,0
NON AUDIO ADULT,40,0
NON AUDIO JUNIOR,4,0
Number of Borrowers        __________,,1
Active at this Branch:            529,,1
----------,,1
- 18 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   16  ZWALKERVILLE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,7,0
18+,28,0
6-13,1,0
16-17,1,0
NON AUDIO ADULT,2,0
Number of Borrowers        __________,,1
Active at this Branch:             39,,1
----------,,1
- 19 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   17  ZSCOTSWOOD,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,3,0
18+,8,0
6-13,1,0
14-15,1,0
16-17,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             15,,1
----------,,1
- 20 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   18  ZMONTAGU,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,3,0
UNUSED JUNIOR,1,0
MINIBUS,1,0
18+,11,0
6-13,2,0
16-17,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             20,,1
----------,,1
- 21 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   19  DINNINGTON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
PSEUD,2,0
UNUSED BOOKFRIEND,1,0
CLASS VISITS,8,0
BOOKSTART,41,0
LIBRARY MAINTENANCE,5,0
18+,208,0
6-13,79,0
14-15,7,0
16-17,7,0
VISUALLY IMPAIRED,5,0
NON AUDIO ADULT,11,0
NON AUDIO JUNIOR,1,0
Number of Borrowers        __________,,1
Active at this Branch:            376,,1
----------,,1
- 22 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   20  DENTON BURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,30,0
UNUSED JUNIOR,1,0
STAFF,7,0
PSEUD,5,0
MINIBUS,2,0
CLASS VISITS,6,0
BOOKSTART,337,0
UNUSED SURE START WESTGATE,1,0
HOUSEBOUND READER,2,0
UNUSED SURE START RIVERSIDE,23,0
LIFELONG LEARNING,1,0
18+,1171,0
UNUSED 0-5,1,0
6-13,359,0
14-15,40,0
16-17,45,0
LEISUREPLUS CARD ADULT,7,0
VISUALLY IMPAIRED,18,0
NON AUDIO ADULT,267,0
NON AUDIO JUNIOR,36,0
Number of Borrowers        __________,,1
Active at this Branch:           2359,,1
----------,,1
- 23 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   21  MOBILE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,6,0
PSEUD,2,0
CARER,1,0
CLASS VISITS,1,0
BOOKSTART,11,0
LIBRARY MAINTENANCE,1,0
18+,314,0
6-13,90,0
14-15,8,0
16-17,4,0
VISUALLY IMPAIRED,6,0
NON AUDIO ADULT,14,0
NON AUDIO JUNIOR,15,0
Number of Borrowers        __________,,1
Active at this Branch:            473,,1
----------,,1
- 24 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   23  MOORSIDE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,10,0
UNUSED JUNIOR,2,0
STAFF,3,0
PSEUD,2,0
CLASS VISITS,30,0
BOOKSTART,169,0
LIBRARY MAINTENANCE,1,0
UNUSED SURE START WESTGATE,8,0
UNUSED SURE START EAST,1,0
UNUSED SURE START FOSSWAY,1,0
UNUSED SURE START RIVERSIDE,8,0
18+,246,0
UNUSED 0-5,2,0
6-13,310,0
14-15,26,0
16-17,19,0
VISUALLY IMPAIRED,7,0
NON AUDIO ADULT,42,0
NON AUDIO JUNIOR,215,0
Number of Borrowers        __________,,1
Active at this Branch:           1102,,1
----------,,1
- 25 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   24  PRIORITY SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
UNUSED TEMPORARY TICKET,3,0
STAFF,1,0
PSEUD,4,0
HOMES,106,0
BOOKSTART,8,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,79,0
UNUSED SURE START FOSSWAY,1,0
HOUSEBOUND READER,462,0
18+,7,0
6-13,87,0
14-15,2,0
VISUALLY IMPAIRED,21,0
NON AUDIO ADULT,1,0
NON AUDIO JUNIOR,3,0
Number of Borrowers        __________,,1
Active at this Branch:            787,,1
----------,,1
- 26 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   27  PLAYGROUP,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
PSEUD,1,0
PLAYGROUPS,3,0
6-13,1,0
Number of Borrowers        __________,,1
Active at this Branch:              5,,1
----------,,1
- 27 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   28  LOCAL STUDIES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,5,0
STAFF,1,0
PSEUD,1,0
BOOKSTART,16,0
UNUSED SURE START NORTH MOOR,1,0
18+,141,0
6-13,5,0
14-15,2,0
16-17,2,0
NON AUDIO ADULT,3,0
Number of Borrowers        __________,,1
Active at this Branch:            177,,1
----------,,1
- 28 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   30  ZBUSINESS & SCIENCE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,2,0
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
- 29 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   31  ZCITY INFORMATION SERVICE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,2,0
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
- 30 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   33  SUPPORT SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
PSEUD,5,0
CLASS VISITS,1,0
BOOKSTART,4,0
LIBRARY MAINTENANCE,22,0
18+,123,0
16-17,2,0
VISUALLY IMPAIRED,4,0
NON AUDIO ADULT,5,0
Number of Borrowers        __________,,1
Active at this Branch:            167,,1
----------,,1
- 31 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   35  EAST END,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,40,0
UNUSED JUNIOR,6,0
UNUSED TEMPORARY TICKET,1,0
STAFF,18,0
UNUSED VIDEO,4,0
PSEUD,13,0
UNUSED BOOKFRIEND,1,0
MINIBUS,1,0
CLASS VISITS,48,0
BOOKSTART,623,0
LIBRARY MAINTENANCE,9,0
UNUSED SURE START EAST,35,0
UNUSED SURE START FOSSWAY,6,0
HOUSEBOUND READER,1,0
UNUSED SURE START RIVERSIDE,3,0
UNUSED SURE START NORTH MOOR,1,0
LIFELONG LEARNING,1,0
18+,3953,0
UNUSED 0-5,8,0
6-13,1115,0
14-15,127,0
16-17,135,0
LEISUREPLUS CARD ADULT,31,0
VISUALLY IMPAIRED,94,0
NON AUDIO ADULT,931,0
NON AUDIO JUNIOR,188,0
- 32 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Number of Borrowers        __________,,1
Active at this Branch:           7393,,1
----------,,1
- 33 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   36  CITY,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,173,0
UNUSED JUNIOR,5,0
UNUSED STUDENT,3,0
UNUSED TEMPORARY TICKET,1,0
UNUSED SUBSCRIPTION,1,0
STAFF,146,0
UNUSED VIDEO,5,0
PSEUD,64,0
CARER,2,0
UNUSED BOOKFRIEND,1,0
MINIBUS,4,0
HOMES,2,0
UNUSED WORKER,4,0
CLASS VISITS,23,0
INTERNET USER,2,0
BOOKSTART,1643,0
LIBRARY MAINTENANCE,28,0
UNUSED SURE START WESTGATE,1,0
UNUSED SURE START EAST,1,0
HOUSEBOUND READER,1,0
UNUSED SURE START RIVERSIDE,1,0
18+,25986,0
UNUSED 0-5,42,0
6-13,1725,0
14-15,410,0
16-17,886,0
- 34 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
XCHANGE PSEUDO,1,0
LEISUREPLUS CARD ADULT,102,0
VISUALLY IMPAIRED,268,0
LEISUREPLUS JUNIOR 6 to 15,3,0
NON AUDIO ADULT,9121,0
NON AUDIO JUNIOR,461,0
Number of Borrowers        __________,,1
Active at this Branch:          41116,,1
----------,,1
- 35 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   37  ZCITY MOBILE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,5,0
18+,42,0
6-13,3,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             53,,1
----------,,1
- 36 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   38  ZTOURIST INFORMATION CENTRE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,3,0
18+,174,0
6-13,5,0
16-17,1,0
VISUALLY IMPAIRED,5,0
NON AUDIO ADULT,8,0
Number of Borrowers        __________,,1
Active at this Branch:            196,,1
----------,,1
- 37 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   41  ZNEW CITY LIBRARY,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
BOOKSTART,1,0
18+,61,0
UNUSED 0-5,1,0
6-13,6,0
14-15,1,0
16-17,2,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             75,,1
----------,,1
- 38 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   44  ZNEW BENWELL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,1,0
Number of Borrowers        __________,,1
Active at this Branch:              1,,1
----------,,1
- 39 -,,1
03/05/11                     Report: reg_active_borrow,ers2,0
Registration Branch:   99  ZOLD CITY STOCK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,35,0
UNUSED STUDENT,5,0
UNUSED SUBSCRIPTION,1,0
STAFF,31,0
PSEUD,21,0
MINIBUS,1,0
UNUSED WORKER,2,0
LIBRARY MAINTENANCE,1,0
18+,187,0
6-13,4,0
14-15,1,0
16-17,2,0
VISUALLY IMPAIRED,2,0
NON AUDIO ADULT,9,0
Number of Borrowers        __________,,1
Active at this Branch:            302,,1
----------,,1
