PLAYGROUPS,3,0
UNUSED SURES COWGATE BLAKELAW,1,0
UNUSED SURE START NEWBIGGIN,2,0
UNUSED SURE START NORTH MOOR,92,0
18+,1312,0
UNUSED 0-5,7,0
6-13,527,0
14-15,67,0
16-17,85,0
LEISUREPLUS CARD ADULT,5,0
LEISUREPLUS JUNIOR 16-17,1,0
LEISUREPLUS JUNIOR 6 to 15,2,0
NON AUDIO ADULT,295,0
NON AUDIO JUNIOR,59,0
Number of Borrowers        __________,,1
Active at this Branch:           2772,,1
----------,,1
- 10 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:    6  WALKER,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,27,0
UNUSED JUNIOR,2,0
STAFF,3,0
PSEUD,3,0
CLASS VISITS,8,0
BOOKSTART,312,0
LIBRARY MAINTENANCE,6,0
PLAYGROUPS,1,0
UNUSED SURE START EAST,101,0
UNUSED SURE START FOSSWAY,25,0
LIFELONG LEARNING,1,0
18+,1185,0
UNUSED 0-5,2,0
6-13,454,0
14-15,44,0
16-17,46,0
LEISUREPLUS CARD ADULT,3,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,140,0
NON AUDIO JUNIOR,53,0
Number of Borrowers        __________,,1
Active at this Branch:           2417,,1
----------,,1
- 11 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:    7  HIGH HEATON,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,27,0
UNUSED JUNIOR,4,0
STAFF,4,0
PSEUD,3,0
CARER,1,0
MINIBUS,8,0
CLASS VISITS,11,0
BOOKSTART,306,0
LIBRARY MAINTENANCE,2,0
PLAYGROUPS,1,0
18+,1239,0
UNUSED 0-5,9,0
6-13,353,0
14-15,53,0
16-17,46,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,72,0
NON AUDIO JUNIOR,12,0
Number of Borrowers        __________,,1
Active at this Branch:           2153,,1
----------,,1
- 12 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:    9  WEST END,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,22,0
UNUSED JUNIOR,4,0
STAFF,7,0
PSEUD,1,0
CARER,1,0
UNUSED BOOKFRIEND,2,0
MINIBUS,5,0
CLASS VISITS,46,0
INTERNET USER,2,0
BOOKSTART,621,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,1,0
UNUSED SURE START WESTGATE,3,0
UNUSED SURE START EAST,1,0
HOUSEBOUND READER,1,0
UNUSED SURE START RIVERSIDE,126,0
UNUSED SURES COWGATE BLAKELAW,1,0
18+,1822,0
UNUSED 0-5,5,0
6-13,1026,0
14-15,114,0
16-17,133,0
LEISUREPLUS CARD ADULT,2,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,1011,0
NON AUDIO JUNIOR,226,0
Number of Borrowers        __________,,1
Active at this Branch:           5185,,1
----------,,1
- 14 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   10  ZBYKER,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
HOUSEBOUND READER,1,0
6-13,6,0
Number of Borrowers        __________,,1
Active at this Branch:              7,,1
----------,,1
- 15 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   11  NEWBIGGIN HALL,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,19,0
UNUSED JUNIOR,7,0
STAFF,2,0
PSEUD,2,0
CARER,1,0
CLASS VISITS,15,0
BOOKSTART,154,0
LIBRARY MAINTENANCE,5,0
UNUSED SURE START NEWBIGGIN,33,0
UNUSED SURE START NORTH MOOR,1,0
18+,663,0
UNUSED 0-5,6,0
6-13,395,0
14-15,44,0
16-17,46,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,100,0
NON AUDIO JUNIOR,17,0
Number of Borrowers        __________,,1
Active at this Branch:           1511,,1
----------,,1
- 16 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   12  NEWBURN,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,33,0
UNUSED JUNIOR,2,0
STAFF,6,0
PSEUD,50,0
CLASS VISITS,1,0
BOOKSTART,229,0
LIBRARY MAINTENANCE,2,0
UNUSED DENTON PARK EAZ,1,0
UNUSED NEWBIGGIN HALL EAZ,1,0
UNUSED SURE START WESTGATE,1,0
18+,708,0
UNUSED 0-5,1,0
6-13,182,0
14-15,29,0
16-17,37,0
LEISUREPLUS CARD ADULT,3,0
NON AUDIO ADULT,87,0
NON AUDIO JUNIOR,15,0
Number of Borrowers        __________,,1
Active at this Branch:           1388,,1
----------,,1
- 17 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   13  BLAKELAW,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,13,0
PSEUD,1,0
CLASS VISITS,12,0
BOOKSTART,127,0
UNUSED BLAKELAW EAZ,3,0
LIBRARY MAINTENANCE,8,0
UNUSED SURES COWGATE BLAKELAW,43,0
UNUSED SURE START NORTH MOOR,2,0
18+,302,0
UNUSED 0-5,3,0
6-13,259,0
14-15,23,0
16-17,31,0
LEISUREPLUS CARD ADULT,1,0
VISUALLY IMPAIRED,1,0
NON AUDIO ADULT,44,0
NON AUDIO JUNIOR,17,0
Number of Borrowers        __________,,1
Active at this Branch:            890,,1
----------,,1
- 18 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   14  CRUDDAS PARK,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,8,0
UNUSED JUNIOR,3,0
STAFF,1,0
PSEUD,9,0
CLASS VISITS,19,0
BOOKSTART,87,0
LIBRARY MAINTENANCE,2,0
UNUSED SURE START WESTGATE,15,0
UNUSED SURE START RIVERSIDE,14,0
18+,466,0
UNUSED 0-5,1,0
6-13,145,0
14-15,15,0
16-17,20,0
LEISUREPLUS CARD ADULT,5,0
LEISUREPLUS JUNIOR 6 to 15,1,0
NON AUDIO ADULT,130,0
NON AUDIO JUNIOR,22,0
Number of Borrowers        __________,,1
Active at this Branch:            963,,1
----------,,1
- 19 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   15  FAWDON,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,5,0
UNUSED JUNIOR,1,0
PSEUD,3,0
CLASS VISITS,5,0
BOOKSTART,56,0
LIBRARY MAINTENANCE,1,0
UNUSED SURE START NORTH MOOR,10,0
18+,240,0
UNUSED 0-5,3,0
6-13,128,0
14-15,12,0
16-17,18,0
LEISUREPLUS CARD ADULT,3,0
VISUALLY IMPAIRED,2,0
NON AUDIO ADULT,37,0
NON AUDIO JUNIOR,5,0
Number of Borrowers        __________,,1
Active at this Branch:            529,,1
----------,,1
- 20 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   16  ZWALKERVILLE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,7,0
18+,34,0
6-13,1,0
16-17,1,0
NON AUDIO ADULT,2,0
Number of Borrowers        __________,,1
Active at this Branch:             45,,1
----------,,1
- 21 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   17  ZSCOTSWOOD,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,2,0
18+,15,0
6-13,2,0
14-15,1,0
16-17,1,0
NON AUDIO ADULT,2,0
Number of Borrowers        __________,,1
Active at this Branch:             23,,1
----------,,1
- 22 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   18  ZMONTAGU,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,3,0
UNUSED JUNIOR,1,0
MINIBUS,1,0
18+,10,0
6-13,2,0
14-15,1,0
NON AUDIO ADULT,2,0
Number of Borrowers        __________,,1
Active at this Branch:             20,,1
----------,,1
- 23 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   19  DINNINGTON,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
PSEUD,2,0
UNUSED BOOKFRIEND,2,0
CLASS VISITS,9,0
BOOKSTART,44,0
LIBRARY MAINTENANCE,4,0
18+,214,0
6-13,85,0
14-15,10,0
16-17,9,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,9,0
NON AUDIO JUNIOR,2,0
Number of Borrowers        __________,,1
Active at this Branch:            392,,1
----------,,1
- 24 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   20  DENTON BURN,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,37,0
UNUSED JUNIOR,3,0
STAFF,6,0
PSEUD,5,0
UNUSED BOOKFRIEND,1,0
MINIBUS,3,0
HOMES,1,0
CLASS VISITS,4,0
BOOKSTART,299,0
UNUSED Dfee BORN TO READ,1,0
UNUSED SURE START WESTGATE,1,0
UNUSED SURE START RIVERSIDE,23,0
LIFELONG LEARNING,1,0
18+,1174,0
UNUSED 0-5,2,0
6-13,372,0
14-15,51,0
16-17,44,0
LEISUREPLUS CARD ADULT,6,0
NON AUDIO ADULT,340,0
NON AUDIO JUNIOR,52,0
Number of Borrowers        __________,,1
Active at this Branch:           2426,,1
----------,,1
- 25 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   21  MOBILE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,7,0
PSEUD,2,0
CARER,1,0
CLASS VISITS,1,0
BOOKSTART,13,0
LIBRARY MAINTENANCE,1,0
18+,326,0
6-13,87,0
14-15,8,0
16-17,7,0
NON AUDIO ADULT,27,0
NON AUDIO JUNIOR,18,0
Number of Borrowers        __________,,1
Active at this Branch:            498,,1
----------,,1
- 26 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   23  MOORSIDE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,10,0
UNUSED JUNIOR,7,0
STAFF,4,0
PSEUD,2,0
CLASS VISITS,31,0
BOOKSTART,156,0
LIBRARY MAINTENANCE,1,0
UNUSED SURE START WESTGATE,14,0
UNUSED SURE START FOSSWAY,1,0
UNUSED SURE START RIVERSIDE,19,0
18+,238,0
UNUSED 0-5,3,0
6-13,288,0
14-15,26,0
16-17,24,0
NON AUDIO ADULT,44,0
NON AUDIO JUNIOR,212,0
Number of Borrowers        __________,,1
Active at this Branch:           1080,,1
----------,,1
- 27 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   24  PRIORITY SERVICES,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
UNUSED TEMPORARY TICKET,3,0
STAFF,1,0
PSEUD,7,0
HOMES,118,0
BOOKSTART,9,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,78,0
HOUSEBOUND READER,500,0
18+,9,0
6-13,95,0
14-15,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:            824,,1
----------,,1
- 28 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   27  ZPLAYGROUP (YOUTH SERVICES),,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
6-13,1,0
Number of Borrowers        __________,,1
Active at this Branch:              1,,1
----------,,1
- 29 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   28  LOCAL STUDIES,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,6,0
PSEUD,1,0
BOOKSTART,15,0
UNUSED SURE START NORTH MOOR,3,0
18+,164,0
UNUSED 0-5,1,0
6-13,7,0
14-15,3,0
16-17,1,0
NON AUDIO ADULT,5,0
Number of Borrowers        __________,,1
Active at this Branch:            206,,1
----------,,1
- 30 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   30  ZBUSINESS & SCIENCE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
18+,2,0
Number of Borrowers        __________,,1
Active at this Branch:              3,,1
----------,,1
- 31 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   31  ZCITY INFORMATION SERVICE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,2,0
Number of Borrowers        __________,,1
Active at this Branch:              2,,1
----------,,1
- 32 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   33  SUPPORT SERVICES,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
STAFF,1,0
PSEUD,8,0
CLASS VISITS,1,0
BOOKSTART,1,0
LIBRARY MAINTENANCE,32,0
18+,159,0
UNUSED 0-5,1,0
6-13,1,0
16-17,3,0
NON AUDIO ADULT,29,0
Number of Borrowers        __________,,1
Active at this Branch:            236,,1
----------,,1
- 33 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   35  EAST END,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,57,0
UNUSED JUNIOR,8,0
STAFF,16,0
PSEUD,15,0
UNUSED BOOKFRIEND,1,0
MINIBUS,1,0
CLASS VISITS,39,0
BOOKSTART,610,0
LIBRARY MAINTENANCE,7,0
UNUSED SURE START EAST,69,0
UNUSED SURE START FOSSWAY,14,0
HOUSEBOUND READER,1,0
UNUSED SURE START RIVERSIDE,4,0
UNUSED SURES COWGATE BLAKELAW,1,0
UNUSED SURE START NORTH MOOR,1,0
LIFELONG LEARNING,1,0
18+,4370,0
UNUSED 0-5,21,0
6-13,1273,0
14-15,142,0
16-17,166,0
LEISUREPLUS CARD ADULT,33,0
NON AUDIO ADULT,1019,0
NON AUDIO JUNIOR,203,0
- 34 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Number of Borrowers        __________,,1
Active at this Branch:           8072,,1
----------,,1
- 35 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   36  CITY,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,315,0
UNUSED JUNIOR,13,0
UNUSED STUDENT,10,0
UNUSED TEMPORARY TICKET,1,0
UNUSED SUBSCRIPTION,1,0
STAFF,129,0
UNUSED VIDEO,4,0
PSEUD,48,0
CARER,1,0
UNUSED BOOKFRIEND,2,0
MINIBUS,4,0
HOMES,3,0
UNUSED WORKER,7,0
CLASS VISITS,31,0
INTERNET USER,3,0
BOOKSTART,2108,0
LIBRARY MAINTENANCE,22,0
UNUSED SURE START WESTGATE,2,0
UNUSED SURE START EAST,2,0
UNUSED SURE START FOSSWAY,1,0
UNUSED SURE START RIVERSIDE,2,0
UNUSED SURE START NORTH MOOR,1,0
LIFELONG LEARNING,1,0
18+,27407,0
UNUSED 0-5,127,0
6-13,1963,0
- 36 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
14-15,471,0
16-17,997,0
XCHANGE PSEUDO,1,0
LEISUREPLUS CARD ADULT,104,0
VISUALLY IMPAIRED,13,0
LEISUREPLUS JUNIOR 6 to 15,4,0
NON AUDIO ADULT,9666,0
NON AUDIO JUNIOR,507,0
Number of Borrowers        __________,,1
Active at this Branch:          43971,,1
----------,,1
- 37 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   37  ZCITY MOBILE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,6,0
HOUSEBOUND READER,1,0
18+,52,0
6-13,3,0
16-17,1,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:             65,,1
----------,,1
- 38 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   38  ZTOURIST INFORMATION CENTRE,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,8,0
BOOKSTART,1,0
18+,262,0
6-13,5,0
16-17,3,0
LEISUREPLUS CARD ADULT,1,0
NON AUDIO ADULT,6,0
Number of Borrowers        __________,,1
Active at this Branch:            286,,1
----------,,1
- 39 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   40  ZICT,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:              1,,1
----------,,1
- 40 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   41  ZNEW CITY LIBRARY,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,1,0
PSEUD,1,0
BOOKSTART,1,0
18+,82,0
UNUSED 0-5,3,0
6-13,8,0
14-15,2,0
16-17,1,0
NON AUDIO ADULT,1,0
Number of Borrowers        __________,,1
Active at this Branch:            100,,1
----------,,1
- 41 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   44  ZNEW BENWELL,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,1,0
Number of Borrowers        __________,,1
Active at this Branch:              1,,1
----------,,1
- 42 -,,1
01/11/10                     Report: reg_active_borrow,ers2,0
Registration Branch:   99  ZOLD CITY STOCK,,1
,Number of    R,1
Borrower Category,Borrowers,0
-------- --------,---------,0
UNUSED ADULT,33,0
UNUSED STUDENT,1,0
STAFF,32,0
PSEUD,22,0
UNUSED WORKER,4,0
LIBRARY MAINTENANCE,2,0
18+,227,0
6-13,4,0
14-15,1,0
16-17,1,0
NON AUDIO ADULT,11,0
Number of Borrowers        __________,,1
Active at this Branch:            338,,1
----------,,1
