Number of Active Borrowers 02/10/06,,
Registration Branch:    1  OUTER WEST LIBRARY,,
Registration Branch:    7  HIGH HEATON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,167,0
JUNIOR,41,0
TEMPORARY TICKET,1,0
STAFF,3,0
PSEUD,8,0
CARER,4,0
MINIBUS,16,0
CLASS VISITS,2,0
BOOKSTART,149,0
PLAYGROUPS,3,0
18+,749,0
0-5,8,0
6-13,217,0
14-15,15,0
16-17,25,0
Number of Borrowers        __________,,1
Active at this Branch:           1408,,1
----------,,1
- 12 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:    8  HEATON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
BOOKSTART,6,0
Number of Borrowers        __________,,1
Active at this Branch:              7,,1
----------,,1
- 13 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:    9  BENWELL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,40,0
JUNIOR,24,0
TEMPORARY TICKET,1,0
STAFF,4,0
PSEUD,1,0
CARER,1,0
MINIBUS,12,0
CLASS VISITS,10,0
BOOKSTART,113,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,1,0
SURE START WESTGATE,18,0
SURE START ARMSTRONG,261,0
SURE START COWGATE AND BLAKELAW,2,0
18+,1030,0
0-5,3,0
6-13,546,0
14-15,128,0
16-17,67,0
Number of Borrowers        __________,,1
Active at this Branch:           2263,,1
----------,,1
- 14 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   10  BYKER,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
BOOKSTART,8,0
SURE START WESTGATE,2,0
SURE START EAST,3,0
HOUSEBOUND READER,2,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,6,0
0-5,1,0
6-13,2,0
Number of Borrowers        __________,,1
Active at this Branch:             25,,1
----------,,1
- 15 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   11  NEWBIGGIN HALL,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,37,0
JUNIOR,13,0
TEMPORARY TICKET,1,0
STAFF,3,0
CARER,1,0
CLASS VISITS,8,0
BOOKSTART,59,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,1,0
HOUSEBOUND READER,1,0
SURE START COWGATE AND BLAKELAW,5,0
SURE START NEWBIGGIN HALL,97,0
SURE START NORTH MOOR,1,0
18+,657,0
6-13,308,0
14-15,25,0
16-17,29,0
Number of Borrowers        __________,,1
Active at this Branch:           1247,,1
----------,,1
- 16 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   12  NEWBURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,45,0
JUNIOR,16,0
TEMPORARY TICKET,2,0
STAFF,2,0
PSEUD,2,0
HOMES,1,0
BOOKSTART,146,0
LIBRARY MAINTENANCE,2,0
SURE START WESTGATE,1,0
READING SCHEME,1,0
SURE START ARMSTRONG,1,0
18+,621,0
0-5,6,0
6-13,192,0
14-15,43,0
16-17,27,0
Number of Borrowers        __________,,1
Active at this Branch:           1108,,1
----------,,1
- 17 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   13  BLAKELAW,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,24,0
JUNIOR,6,0
TEMPORARY TICKET,2,0
STAFF,1,0
CLASS VISITS,8,0
BOOKSTART,40,0
LIBRARY MAINTENANCE,5,0
PLAYGROUPS,1,0
HOUSEBOUND READER,1,0
SURE START COWGATE AND BLAKELAW,102,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,1,0
18+,255,0
0-5,4,0
6-13,237,0
14-15,29,0
16-17,15,0
Number of Borrowers        __________,,1
Active at this Branch:            732,,1
----------,,1
- 18 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   14  CRUDDAS PARK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,25,0
JUNIOR,6,0
PSEUD,4,0
WORKER,1,0
CLASS VISITS,7,0
BOOKSTART,40,0
SURE START WESTGATE,70,0
SURE START EAST,1,0
SURE START ARMSTRONG,11,0
SURE START NORTH MOOR,1,0
18+,522,0
0-5,1,0
6-13,139,0
14-15,16,0
16-17,9,0
Number of Borrowers        __________,,1
Active at this Branch:            853,,1
----------,,1
- 19 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   15  FAWDON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,29,0
JUNIOR,5,0
CLASS VISITS,7,0
BOOKSTART,26,0
LIBRARY MAINTENANCE,1,0
SURE START NORTH MOOR,55,0
18+,233,0
0-5,1,0
6-13,140,0
14-15,14,0
16-17,5,0
Number of Borrowers        __________,,1
Active at this Branch:            516,,1
----------,,1
- 20 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   16  WALKERVILLE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,5,0
JUNIOR,2,0
BOOKSTART,3,0
18+,52,0
6-13,10,0
14-15,1,0
16-17,2,0
Number of Borrowers        __________,,1
Active at this Branch:             75,,1
----------,,1
- 21 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   17  SCOTSWOOD,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
JUNIOR,1,0
18+,18,0
6-13,8,0
14-15,2,0
Number of Borrowers        __________,,1
Active at this Branch:             30,,1
----------,,1
- 22 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   18  MONTAGU,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,5,0
MINIBUS,1,0
18+,23,0
6-13,9,0
14-15,2,0
16-17,3,0
Number of Borrowers        __________,,1
Active at this Branch:             43,,1
----------,,1
- 23 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   19  DINNINGTON,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,8,0
JUNIOR,2,0
PSEUD,1,0
BOOKFRIEND,1,0
CLASS VISITS,5,0
BOOKSTART,27,0
18+,174,0
6-13,59,0
14-15,10,0
16-17,11,0
Number of Borrowers        __________,,1
Active at this Branch:            298,,1
----------,,1
- 24 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   20  DENTON BURN,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,99,0
JUNIOR,20,0
TEMPORARY TICKET,5,0
STAFF,5,0
PSEUD,3,0
CARER,1,0
MINIBUS,3,0
CLASS VISITS,5,0
BOOKSTART,226,0
EAZ BORN TO READ,1,0
LIBRARY MAINTENANCE,1,0
SURE START WESTGATE,4,0
READING SCHEME,1,0
SURE START ARMSTRONG,38,0
SURE START COWGATE AND BLAKELAW,1,0
18+,1214,0
0-5,4,0
6-13,377,0
14-15,40,0
16-17,26,0
Number of Borrowers        __________,,1
Active at this Branch:           2074,,1
----------,,1
- 25 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   21  MOBILE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,20,0
JUNIOR,10,0
CARER,1,0
CLASS VISITS,10,0
BOOKSTART,11,0
SURE START EAST,1,0
SURE START COWGATE AND BLAKELAW,1,0
18+,430,0
6-13,65,0
14-15,5,0
16-17,1,0
Number of Borrowers        __________,,1
Active at this Branch:            555,,1
----------,,1
- 26 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   23  MOORSIDE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,22,0
JUNIOR,23,0
TEMPORARY TICKET,2,0
PSEUD,2,0
CARER,2,0
BOOKFRIEND,1,0
CLASS VISITS,75,0
BOOKSTART,94,0
LIBRARY MAINTENANCE,1,0
SURE START WESTGATE,102,0
SURE START ARMSTRONG,3,0
SURE START NORTH MOOR,2,0
18+,239,0
0-5,6,0
6-13,271,0
14-15,24,0
16-17,17,0
Number of Borrowers        __________,,1
Active at this Branch:            886,,1
----------,,1
- 27 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   24  PRIORITY SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,3,0
TEMPORARY TICKET,2,0
STAFF,1,0
PSEUD,13,0
HOMES,153,0
BOOKSTART,148,0
EAZ BORN TO READ,4,0
PLAYGROUPS,66,0
SURE START WESTGATE,24,0
SURE START EAST,11,0
SURE START FOSSWAY,6,0
HOUSEBOUND READER,605,0
SURE START ARMSTRONG,15,0
SURE START COWGATE AND BLAKELAW,32,0
SURE START NEWBIGGIN HALL,10,0
SURE START NORTH MOOR,40,0
LIFELONG LEARNING,2,0
18+,2,0
0-5,1,0
6-13,54,0
Number of Borrowers        __________,,1
Active at this Branch:           1192,,1
----------,,1
- 28 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   28  LOCAL STUDIES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,7,0
TEMPORARY TICKET,2,0
18+,6,0
Number of Borrowers        __________,,1
Active at this Branch:             15,,1
----------,,1
- 29 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   30  BUSINESS & SCIENCE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
18+,5,0
Number of Borrowers        __________,,1
Active at this Branch:              6,,1
----------,,1
- 30 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   31  CITY INFORMATION SERVICE,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
18+,3,0
Number of Borrowers        __________,,1
Active at this Branch:              3,,1
----------,,1
- 31 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   33  SUPPORT SERVICES,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,1,0
PSEUD,11,0
LIBRARY MAINTENANCE,8,0
HOUSEBOUND READER,1,0
6-13,1,0
Number of Borrowers        __________,,1
Active at this Branch:             22,,1
----------,,1
- 32 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   35  EAST END,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,124,0
JUNIOR,59,0
TEMPORARY TICKET,200,0
SUBSCRIPTION,1,0
STAFF,9,0
VIDEO,9,0
PSEUD,10,0
CARER,3,0
MINIBUS,4,0
HOMES,1,0
WORKER,2,0
CLASS VISITS,18,0
BOOKSTART,387,0
LIBRARY MAINTENANCE,1,0
PLAYGROUPS,1,0
SURE START EAST,190,0
SURE START FOSSWAY,34,0
SURE START ARMSTRONG,2,0
SURE START COWGATE AND BLAKELAW,1,0
SURE START NORTH MOOR,3,0
18+,3742,0
0-5,17,0
6-13,990,0
14-15,95,0
16-17,91,0
- 33 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Number of Borrowers        __________,,1
Active at this Branch:           5994,,1
----------,,1
- 34 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   36  CITY,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,572,0
JUNIOR,44,0
STUDENT,10,0
UNREGISTERED BORROWER,1,0
TEMPORARY TICKET,778,0
SUBSCRIPTION,20,0
STAFF,129,0
VIDEO,12,0
PSEUD,39,0
CARER,2,0
MINIBUS,7,0
WORKER,25,0
CLASS VISITS,2,0
BOOKSTART,298,0
LIBRARY MAINTENANCE,14,0
PLAYGROUPS,1,0
SURE START WESTGATE,18,0
SURE START EAST,5,0
SURE START FOSSWAY,3,0
READING SCHEME,1,0
SURE START ARMSTRONG,13,0
SURE START COWGATE AND BLAKELAW,7,0
SURE START NEWBIGGIN HALL,1,0
SURE START NORTH MOOR,20,0
LIFELONG LEARNING,1,0
18+,18741,0
- 35 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
0-5,13,0
6-13,525,0
14-15,132,0
16-17,301,0
Number of Borrowers        __________,,1
Active at this Branch:          21735,,1
----------,,1
- 36 -,,1
02/10/06                     Report: reg_active_borrow,ers,0
Registration Branch:   99  OLD CITY STOCK,,1
,Number of,1
Borrower Category,Borrowers,0
-------- --------,---------,0
ADULT,26,0
JUNIOR,2,0
STUDENT,1,0
TEMPORARY TICKET,1,0
STAFF,78,0
VIDEO,2,0
PSEUD,21,0
MINIBUS,1,0
WORKER,8,0
LIBRARY MAINTENANCE,1,0
18+,311,0
6-13,6,0
14-15,2,0
16-17,4,0
Number of Borrowers        __________,,1
Active at this Branch:            464,,1
----------,,1
